frequency (Hz),total pressure/forwards pressure,acoustic impedance at measurement point (z_total = z_ec + z_me)
1720.7207207207207,1.305452627875266,(95000000+227298875.89793667j)
1724.2242242242241,1.3027925696963831,(95000000+227970706.23758066j)
1727.7277277277278,1.3001271325893826,(95000000+228642113.12609038j)
1731.2312312312313,1.2974563388453872,(95000000+229313099.13428807j)
1734.7347347347347,1.2947802105956996,(95000000+229983666.81222746j)
1738.2382382382382,1.2920987698143616,(95000000+230653818.68940336j)
1741.7417417417419,1.289412038320681,(95000000+231323557.2749583j)
1745.2452452452453,1.2867200377817083,(95000000+231992885.05788696j)
1748.7487487487488,1.284022789714677,(95000000+232661804.50723767j)
1752.2522522522522,1.2813203154894026,(95000000+233330318.072312j)
1755.7557557557557,1.2786126363306412,(95000000+233998428.1828621j)
1759.2592592592591,1.2758997733204098,(95000000+234666137.24928463j)
1762.7627627627628,1.2731817474002685,(95000000+235333447.66281393j)
1766.2662662662663,1.2704585793735665,(95000000+236000361.79571134j)
1769.7697697697697,1.2677302899076481,(95000000+236666882.00145346j)
1773.2732732732734,1.2649968995360226,(95000000+237333010.6149177j)
1776.7767767767768,1.2622584286605034,(95000000+237998749.9525654j)
1780.2802802802803,1.2595148975533048,(95000000+238664102.31262305j)
1783.7837837837837,1.256766326359109,(95000000+239329069.97526184j)
1787.2872872872872,1.2540127350970998,(95000000+239993655.20277393j)
1790.7907907907909,1.2512541436629572,(95000000+240657860.23974785j)
1794.2942942942943,1.2484905718308261,(95000000+241321687.31324112j)
1797.7977977977978,1.245722039255249,(95000000+241985138.6329512j)
1801.3013013013012,1.2429485654730665,(95000000+242648216.39138427j)
1804.804804804805,1.2401701699052894,(95000000+243310922.7640218j)
1808.3083083083084,1.2373868718589376,(95000000+243973259.90948603j)
1811.8118118118118,1.2345986905288506,(95000000+244635229.96970245j)
1815.3153153153153,1.231805644999465,(95000000+245296835.07006136j)
1818.8188188188187,1.2290077542465707,(95000000+245958077.3195767j)
1822.3223223223224,1.2262050371390276,(95000000+246618958.81104386j)
1825.8258258258259,1.2233975124404628,(95000000+247279481.62119493j)
1829.3293293293293,1.2205851988109395,(95000000+247939647.81085286j)
1832.8328328328328,1.2177681148085906,(95000000+248599459.42508322j)
1836.3363363363364,1.2149462788912357,(95000000+249258918.49334496j)
1839.83983983984,1.2121197094179688,(95000000+249918027.02963802j)
1843.3433433433433,1.2092884246507134,(95000000+250576787.03265175j)
1846.8468468468468,1.2064524427557644,(95000000+251235200.4859085j)
1850.3503503503503,1.2036117818052925,(95000000+251893269.35790867j)
1853.853853853854,1.2007664597788348,(95000000+252550995.60227162j)
1857.3573573573574,1.1979164945647545,(95000000+253208381.1578764j)
1860.8608608608608,1.1950619039616777,(95000000+253865427.9490006j)
1864.3643643643643,1.1922027056799118,(95000000+254522137.88545737j)
1867.867867867868,1.1893389173428328,(95000000+255178512.86273125j)
1871.3713713713714,1.1864705564882585,(95000000+255834554.762112j)
1874.8748748748749,1.1835976405697943,(95000000+256490265.4508276j)
1878.3783783783783,1.1807201869581576,(95000000+257145646.78217506j)
1881.8818818818818,1.1778382129424845,(95000000+257800700.5956505j)
1885.3853853853855,1.1749517357316097,(95000000+258455428.71707675j)
1888.888888888889,1.1720607724553325,(95000000+259109832.95873088j)
1892.3923923923924,1.1691653401656568,(95000000+259763915.11946884j)
1895.895895895896,1.1662654558380114,(95000000+260417676.98485035j)
1899.3993993993995,1.1633611363724579,(95000000+261071120.3272606j)
1902.902902902903,1.1604523985948698,(95000000+261724246.90603223j)
1906.4064064064064,1.1575392592580966,(95000000+262377058.4675649j)
1909.9099099099099,1.1546217350431123,(95000000+263029556.745444j)
1913.4134134134133,1.15169984256014,(95000000+263681743.46055824j)
1916.916916916917,1.1487735983497624,(95000000+264333620.32121488j)
1920.4204204204204,1.145843018884015,(95000000+264985189.02325556j)
1923.923923923924,1.142908120567455,(95000000+265636451.2501691j)
1927.4274274274276,1.1399689197382255,(95000000+266287408.6732039j)
1930.930930930931,1.137025432669089,(95000000+266938062.951479j)
1934.4344344344345,1.1340776755684556,(95000000+267588415.73209396j)
1937.937937937938,1.1311256645813885,(95000000+268238468.6502375j)
1941.4414414414414,1.128169415790595,(95000000+268888223.32929534j)
1944.9449449449448,1.1252089452174026,(95000000+269537681.3809553j)
1948.4484484484485,1.122244268822719,(95000000+270186844.4053144j)
1951.951951951952,1.119275402507979,(95000000+270835713.99098045j)
1955.4554554554554,1.1163023621160693,(95000000+271484291.7151776j)
1958.958958958959,1.1133251634322483,(95000000+272132579.1438461j)
1962.4624624624626,1.1103438221850477,(95000000+272780577.831744j)
1965.965965965966,1.1073583540471534,(95000000+273428289.32254636j)
1969.4694694694695,1.104368774636284,(95000000+274075715.14894426j)
1972.972972972973,1.1013750995160452,(95000000+274722856.83274204j)
1976.4764764764764,1.0983773441967788,(95000000+275369715.8849537j)
1979.97997997998,1.0953755241363907,(95000000+276016293.8058985j)
1983.4834834834835,1.092369654741175,(95000000+276662592.0852957j)
1986.986986986987,1.0893597513666147,(95000000+277308612.20235735j)
1990.4904904904906,1.086345829318177,(95000000+277954355.6258813j)
1993.993993993994,1.0833279038520958,(95000000+278599823.81434274j)
1997.4974974974975,1.0803059901761394,(95000000+279245018.2159839j)
2001.001001001001,1.077280103450367,(95000000+279889940.2689051j)
2004.5045045045044,1.0742502587878722,(95000000+280534591.4011516j)
2008.008008008008,1.071216471255519,(95000000+281178973.0308031j)
2011.5115115115116,1.0681787558746623,(95000000+281823086.56605905j)
2015.015015015015,1.0651371276218577,(95000000+282466933.4053254j)
2018.5185185185185,1.062091601429561,(95000000+283110514.9372995j)
2022.0220220220222,1.0590421921868192,(95000000+283753832.5410538j)
2025.5255255255256,1.0559889147399453,(95000000+284396887.5861193j)
2029.029029029029,1.0529317838931866,(95000000+285039681.43256843j)
2032.5325325325325,1.0498708144093825,(95000000+285682215.43109566j)
2036.036036036036,1.0468060210106105,(95000000+286324490.92309886j)
2039.5395395395394,1.0437374183788235,(95000000+286966509.2407589j)
2043.043043043043,1.0406650211564759,(95000000+287608271.70711875j)
2046.5465465465466,1.037588843947141,(95000000+288249779.6361615j)
2050.0500500500502,1.0345089013161197,(95000000+288891034.3328882j)
2053.5535535535537,1.031425207791038,(95000000+289532037.09339374j)
2057.057057057057,1.0283377778624354,(95000000+290172789.2049439j)
2060.5605605605606,1.0252466259843456,(95000000+290813291.946049j)
2064.064064064064,1.0221517665748678,(95000000+291453546.5865391j)
2067.5675675675675,1.019053214016728,(95000000+292093554.38763756j)
2071.071071071071,1.0159509826578335,(95000000+292733316.60203326j)
2074.5745745745744,1.0128450868118182,(95000000+293372834.4739533j)
2078.078078078078,1.0097355407585773,(95000000+294012109.2392339j)
2081.5815815815818,1.0066223587447984,(95000000+294651142.12539107j)
2085.085085085085,1.0035055549844814,(95000000+295289934.3516906j)
2088.5885885885887,1.0003851436594486,(95000000+295928487.1292175j)
2092.092092092092,0.9972611389198522,(95000000+296566801.66094387j)
2095.5955955955956,0.9941335548846688,(95000000+297204879.1417974j)
2099.099099099099,0.9910024056421913,(95000000+297842720.7587282j)
2102.6026026026025,0.9878677052505074,(95000000+298480327.69077504j)
2106.1061061061064,0.9847294677379778,(95000000+299117701.10913163j)
2109.60960960961,0.9815877071037001,(95000000+299754842.1772111j)
2113.1131131131133,0.9784424373179716,(95000000+300391752.0507114j)
2116.6166166166167,0.9752936723227397,(95000000+301028431.8776784j)
2120.12012012012,0.972141426032051,(95000000+301664882.79856944j)
2123.6236236236236,0.9689857123324883,(95000000+302301105.9463157j)
2127.127127127127,0.9658265450836059,(95000000+302937102.44638467j)
2130.6306306306305,0.9626639381183529,(95000000+303572873.416841j)
2134.134134134134,0.9594979052434961,(95000000+304208419.9684072j)
2137.6376376376375,0.9563284602400303,(95000000+304843743.20452464j)
2141.141141141141,0.9531556168635892,(95000000+305478844.221412j)
2144.644644644645,0.9499793888448415,(95000000+306113724.1081252j)
