frequency (Hz),total pressure/forwards pressure,acoustic impedance at measurement point (z_total = z_ec + z_me)
2088.5885885885887,0.9645889619098025,(160000000+2450751864.408512j)
2092.092092092092,0.9614291528822426,(160000000+2455039883.8342743j)
2095.5955955955956,0.9582662473310359,(160000000+2459327607.583679j)
2099.099099099099,0.9551002555178204,(160000000+2463615037.1372237j)
2102.6026026026025,0.9519311877137127,(160000000+2467902173.9655366j)
2106.1061061061064,0.9487590541992819,(160000000+2472189019.529462j)
2109.60960960961,0.9455838652645197,(160000000+2476475575.280138j)
2113.1131131131133,0.9424056312088143,(160000000+2480761842.6590805j)
2116.6166166166167,0.9392243623409188,(160000000+2485047823.0982614j)
2120.12012012012,0.9360400689789276,(160000000+2489333518.020186j)
2123.6236236236236,0.9328527614502424,(160000000+2493618928.837973j)
2127.127127127127,0.9296624500915495,(160000000+2497904056.9554315j)
2130.6306306306305,0.9264691452487851,(160000000+2502188903.767137j)
2134.134134134134,0.923272857277112,(160000000+2506473470.6585064j)
2137.6376376376375,0.9200735965408865,(160000000+2510757759.0058746j)
2141.141141141141,0.9168713734136331,(160000000+2515041770.176569j)
2144.644644644645,0.9136661982780111,(160000000+2519325505.5289826j)
2148.1481481481483,0.910458081525792,(160000000+2523608966.412644j)
2151.6516516516517,0.9072470335578224,(160000000+2527892154.1682925j)
2155.155155155155,0.904033064784002,(160000000+2532175070.1279545j)
2158.6586586586586,0.9008161856232484,(160000000+2536457715.6150017j)
2162.162162162162,0.8975964065034724,(160000000+2540740091.9442325j)
2165.6656656656655,0.8943737378615447,(160000000+2545022200.421937j)
2169.1691691691694,0.8911481901432693,(160000000+2549304042.345964j)
2172.672672672673,0.887919773803353,(160000000+2553585619.005792j)
2176.1761761761763,0.8846884993053725,(160000000+2557866931.682598j)
2179.67967967968,0.8814543771217503,(160000000+2562147981.6493173j)
2183.1831831831832,0.8782174177337206,(160000000+2566428770.170718j)
2186.6866866866867,0.8749776316313003,(160000000+2570709298.50346j)
2190.19019019019,0.8717350293132595,(160000000+2574989567.896164j)
2193.6936936936936,0.8684896212870905,(160000000+2579269579.5894737j)
2197.197197197197,0.8652414180689795,(160000000+2583549334.816119j)
2200.7007007007005,0.8619904301837725,(160000000+2587828834.800982j)
2204.204204204204,0.8587366681649506,(160000000+2592108080.761153j)
2207.707707707708,0.8554801425545937,(160000000+2596387073.9060025j)
2211.2112112112113,0.8522208639033542,(160000000+2600665815.4372306j)
2214.714714714715,0.8489588427704245,(160000000+2604944306.5489373j)
2218.218218218218,0.8456940897235075,(160000000+2609222548.4276757j)
2221.7217217217217,0.8424266153387838,(160000000+2613500542.2525163j)
2225.225225225225,0.839156430200884,(160000000+2617778289.195105j)
2228.7287287287286,0.835883544902855,(160000000+2622055790.4197173j)
2232.2322322322325,0.832607970046131,(160000000+2626333047.083323j)
2235.735735735736,0.8293297162405021,(160000000+2630610060.335638j)
2239.2392392392394,0.8260487941040824,(160000000+2634886831.319181j)
2242.742742742743,0.8227652142632803,(160000000+2639163361.1693354j)
2246.2462462462463,0.8194789873527658,(160000000+2643439651.0143976j)
2249.7497497497498,0.8161901240154411,(160000000+2647715701.9756384j)
2253.253253253253,0.8128986349024068,(160000000+2651991515.167353j)
2256.7567567567567,0.8096045306729339,(160000000+2656267091.6969175j)
2260.26026026026,0.8063078219944296,(160000000+2660542432.6648445j)
2263.7637637637636,0.8030085195424063,(160000000+2664817539.1648293j)
2267.267267267267,0.7997066340004518,(160000000+2669092412.28381j)
2270.770770770771,0.7964021760601946,(160000000+2673367053.102017j)
2274.2742742742744,0.7930951564212769,(160000000+2677641462.6930213j)
2277.777777777778,0.7897855857913175,(160000000+2681915642.123793j)
2281.2812812812813,0.7864734748858835,(160000000+2686189592.454745j)
2284.7847847847847,0.7831588344284581,(160000000+2690463314.739785j)
2288.288288288288,0.7798416751504074,(160000000+2694736810.0263715j)
2291.791791791792,0.7765220077909493,(160000000+2699010079.3555517j)
2295.2952952952955,0.7731998430971234,(160000000+2703283123.7620196j)
2298.798798798799,0.7698751918237541,(160000000+2707555944.274162j)
2302.3023023023025,0.7665480647334241,(160000000+2711828541.914104j)
2305.805805805806,0.7632184725964369,(160000000+2716100917.6977615j)
2309.3093093093094,0.7598864261907898,(160000000+2720373072.6348815j)
2312.812812812813,0.756551936302137,(160000000+2724645007.729096j)
2316.3163163163163,0.7532150137237609,(160000000+2728916723.977964j)
2319.8198198198197,0.7498756692565376,(160000000+2733188222.3730154j)
2323.323323323323,0.7465339137089042,(160000000+2737459503.8998046j)
2326.8268268268266,0.7431897578968284,(160000000+2741730569.537946j)
2330.33033033033,0.7398432126437747,(160000000+2746001420.261164j)
2333.833833833834,0.7364942887806706,(160000000+2750272057.0373373j)
2337.3373373373374,0.7331429971458772,(160000000+2754542480.8285384j)
2340.840840840841,0.7297893485851523,(160000000+2758812692.591084j)
2344.3443443443443,0.7264333539516219,(160000000+2763082693.2755713j)
2347.847847847848,0.7230750241057438,(160000000+2767352483.826925j)
2351.3513513513512,0.7197143699152778,(160000000+2771622065.184437j)
2354.854854854855,0.7163514022552495,(160000000+2775891438.2818103j)
2358.3583583583586,0.7129861320079219,(160000000+2780160604.047199j)
2361.861861861862,0.7096185700627582,(160000000+2784429563.40325j)
2365.3653653653655,0.7062487273163904,(160000000+2788698317.267144j)
2368.868868868869,0.7028766146725863,(160000000+2792966866.5506363j)
2372.3723723723724,0.6995022430422169,(160000000+2797235212.1600957j)
2375.875875875876,0.6961256233432216,(160000000+2801503354.996544j)
2379.3793793793793,0.6927467665005776,(160000000+2805771295.955698j)
2382.8828828828828,0.6893656834462634,(160000000+2810039035.9280057j)
2386.386386386386,0.6859823851192289,(160000000+2814306575.798685j)
2389.8898898898897,0.6825968824653588,(160000000+2818573916.447766j)
2393.3933933933936,0.6792091864374414,(160000000+2822841058.7501225j)
2396.896896896897,0.6758193079951362,(160000000+2827108003.575515j)
2400.4004004004005,0.672427258104936,(160000000+2831374751.788625j)
2403.903903903904,0.6690330477401384,(160000000+2835641304.2490945j)
2407.4074074074074,0.6656366878808091,(160000000+2839907661.811561j)
2410.910910910911,0.6622381895137488,(160000000+2844173825.325694j)
2414.4144144144143,0.6588375636324614,(160000000+2848439795.636231j)
2417.917917917918,0.6554348212371174,(160000000+2852705573.583015j)
2421.4214214214217,0.6520299733345236,(160000000+2856971160.0010257j)
2424.924924924925,0.6486230309380868,(160000000+2861236555.720419j)
2428.4284284284286,0.6452140050677796,(160000000+2865501761.56656j)
2431.931931931932,0.641802906750109,(160000000+2869766778.360058j)
2435.4354354354355,0.6383897470180804,(160000000+2874031606.916799j)
2438.938938938939,0.6349745369111657,(160000000+2878296248.047982j)
2442.4424424424424,0.6315572874752662,(160000000+2882560702.560153j)
2445.945945945946,0.6281380097626825,(160000000+2886824971.2552333j)
2449.4494494494493,0.6247167148320781,(160000000+2891089054.930558j)
2452.9529529529527,0.6212934137484444,(160000000+2895352954.3789096j)
2456.4564564564566,0.6178681175830693,(160000000+2899616670.388543j)
2459.95995995996,0.6144408374135026,(160000000+2903880203.743226j)
2463.4634634634635,0.6110115843235192,(160000000+2908143555.222266j)
2466.966966966967,0.6075803694030878,(160000000+2912406725.600544j)
2470.4704704704704,0.6041472037483349,(160000000+2916669715.648546j)
2473.973973973974,0.6007120984615117,(160000000+2920932526.1323924j)
2477.4774774774774,0.5972750646509589,(160000000+2925195157.8138714j)
2480.9809809809813,0.5938361134310731,(160000000+2929457611.4504657j)
2484.4844844844847,0.5903952559222722,(160000000+2933719887.795388j)
2487.987987987988,0.5869525032509599,(160000000+2937981987.597608j)
2491.4914914914916,0.5835078665494934,(160000000+2942243911.60188j)
2494.994994994995,0.5800613569561471,(160000000+2946505660.5487785j)
2498.4984984984985,0.5766129856150787,(160000000+2950767235.174723j)
2502.002002002002,0.573162763676295,(160000000+2955028636.212007j)
2505.5055055055054,0.5697107022956166,(160000000+2959289864.38883j)
2509.009009009009,0.5662568126346444,(160000000+2963550920.4293222j)
2512.5125125125123,0.5628011058607232,(160000000+2967811805.0535774j)
2516.016016016016,0.5593435931469095,(160000000+2972072518.9776745j)
2519.5195195195197,0.5558842856719338,(160000000+2976333062.9137144j)
2523.023023023023,0.552423194620169,(160000000+2980593437.569839j)
2526.5265265265266,0.5489603311815932,(160000000+2984853643.650263j)
2530.03003003003,0.545495706551757,(160000000+2989113681.855301j)
2533.5335335335335,0.5420293319317455,(160000000+2993373552.881395j)
2537.037037037037,0.5385612185281481,(160000000+2997633257.4211373j)
2540.540540540541,0.5350913775530184,(160000000+3001892796.1633024j)
2544.0440440440443,0.531619820223844,(160000000+3006152169.7928686j)
2547.5475475475478,0.5281465577635089,(160000000+3010411378.991048j)
2551.051051051051,0.5246716014002586,(160000000+3014670424.435308j)
2554.5545545545547,0.5211949623676667,(160000000+3018929306.799402j)
2558.058058058058,0.5177166519045976,(160000000+3023188026.7533917j)
2561.5615615615616,0.5142366812551741,(160000000+3027446584.9636717j)
2565.065065065065,0.5107550616687407,(160000000+3031704982.0929976j)
2568.5685685685685,0.5072718043998279,(160000000+3035963218.800507j)
2572.072072072072,0.5037869207081196,(160000000+3040221295.7417493j)
2575.5755755755754,0.5003004218584147,(160000000+3044479213.568702j)
2579.079079079079,0.4968123191205956,(160000000+3048736972.9298053j)
2582.5825825825823,0.49332262376958896,(160000000+3052994574.4699783j)
2586.086086086086,0.48983134708533427,(160000000+3057252018.830644j)
2589.5895895895897,0.48633850035274695,(160000000+3061509306.649756j)
2593.093093093093,0.48284409486168195,(160000000+3065766438.561821j)
2596.5965965965966,0.47934814190690117,(160000000+3070023415.197918j)
2600.1001001001005,0.475850652788035,(160000000+3074280237.1857285j)
2603.603603603604,0.4723516388095511,(160000000+3078536905.149552j)
2607.1071071071074,0.4688511112807152,(160000000+3082793419.710334j)
2610.610610610611,0.46534908151555754,(160000000+3087049781.485687j)
2614.1141141141143,0.46184556083283623,(160000000+3091305991.089912j)
2617.6176176176177,0.45834056055600586,(160000000+3095562049.1340203j)
2621.121121121121,0.4548340920131763,(160000000+3099817956.2257576j)
2624.6246246246246,0.4513261665370815,(160000000+3104073712.969624j)
2628.128128128128,0.44781679546504194,(160000000+3108329319.966898j)
2631.6316316316315,0.44430599013893096,(160000000+3112584777.8156533j)
2635.135135135135,0.4407937619051385,(160000000+3116840087.1107845j)
2638.6386386386384,0.4372801221145342,(160000000+3121095248.444027j)
2642.142142142142,0.4337650821224347,(160000000+3125350262.4039755j)
2645.6456456456453,0.43024865328856543,(160000000+3129605129.57611j)
2649.1491491491493,0.42673084697702673,(160000000+3133859850.5428123j)
2652.6526526526527,0.4232116745562597,(160000000+3138114425.883384j)
2656.156156156156,0.4196911473990067,(160000000+3142368856.1740766j)
2659.6596596596596,0.4161692768822789,(160000000+3146623141.9880996j)
2663.1631631631635,0.4126460743873192,(160000000+3150877283.89565j)
2666.666666666667,0.4091215512995702,(160000000+3155131282.4639254j)
2670.1701701701704,0.4055957190086322,(160000000+3159385138.2571483j)
2673.673673673674,0.40206858890823527,(160000000+3163638851.8365846j)
2677.1771771771773,0.3985401723961968,(160000000+3167892423.760559j)
2680.680680680681,0.3950104808743903,(160000000+3172145854.58448j)
2684.1841841841842,0.39147952574870765,(160000000+3176399144.860858j)
2687.6876876876877,0.38794731842902674,(160000000+3180652295.1393166j)
2691.191191191191,0.384413870329172,(160000000+3184905305.9666233j)
2694.6946946946946,0.3808791928668805,(160000000+3189158177.8866997j)
2698.198198198198,0.37734329746376627,(160000000+3193410911.440642j)
2701.7017017017015,0.3738061955452877,(160000000+3197663507.166739j)
2705.205205205205,0.37026789854070663,(160000000+3201915965.600494j)
2708.7087087087084,0.3667284178830563,(160000000+3206168287.2746363j)
2712.2122122122123,0.36318776500910643,(160000000+3210420472.719146j)
2715.7157157157158,0.3596459513593262,(160000000+3214672522.461263j)
2719.219219219219,0.3561029883778482,(160000000+3218924437.025518j)
2722.7227227227227,0.3525588875124369,(160000000+3223176216.933733j)
2726.2262262262266,0.34901366021444735,(160000000+3227427862.7050543j)
2729.72972972973,0.34546731793879676,(160000000+3231679374.8559594j)
2733.2332332332335,0.34191987214392305,(160000000+3235930753.9002795j)
2736.736736736737,0.3383713342917526,(160000000+3240182000.349215j)
2740.2402402402404,0.3348217158476659,(160000000+3244433114.7113495j)
2743.743743743744,0.33127102828046107,(160000000+3248684097.4926696j)
2747.2472472472473,0.3277192830623186,(160000000+3252934949.1965837j)
2750.7507507507507,0.32416649166876704,(160000000+3257185670.3239317j)
2754.254254254254,0.32061266557864726,(160000000+3261436261.3730097j)
2757.7577577577576,0.3170578162740809,(160000000+3265686722.839575j)
2761.261261261261,0.31350195524043056,(160000000+3269937055.2168746j)
2764.7647647647645,0.3099450939662685,(160000000+3274187258.9956536j)
2768.268268268268,0.3063872439433406,(160000000+3278437334.664172j)
2771.771771771772,0.3028284166665349,(160000000+3282687282.708222j)
2775.2752752752754,0.2992686236338435,(160000000+3286937103.611141j)
2778.778778778779,0.29570787634633083,(160000000+3291186797.8538327j)
2782.2822822822823,0.29214618630809847,(160000000+3295436365.9147735j)
2785.7857857857857,0.2885835650262511,(160000000+3299685808.270038j)
2789.2892892892896,0.28502002401086635,(160000000+3303935125.3933053j)
2792.792792792793,0.2814555747749572,(160000000+3308184317.755877j)
2796.2962962962965,0.2778902288344402,(160000000+3312433385.8266964j)
2799.7997997998,0.27432399770810273,(160000000+3316682330.072356j)
2803.3033033033034,0.27075689291757193,(160000000+3320931150.9571185j)
2806.806806806807,0.26718892598727906,(160000000+3325179848.942927j)
2810.3103103103103,0.2636201084444309,(160000000+3329428424.4894214j)
2813.813813813814,0.2600504518189767,(160000000+3333676878.0539517j)
2817.3173173173172,0.25647996764357606,(160000000+3337925210.091594j)
2820.8208208208207,0.2529086674535685,(160000000+3342173421.055165j)
2824.324324324324,0.24933656278694685,(160000000+3346421511.3952293j)
2827.8278278278276,0.24576366518432172,(160000000+3350669481.5601244j)
2831.331331331331,0.24218998618889595,(160000000+3354917331.995965j)
2834.834834834835,0.2386155373464349,(160000000+3359165063.1466646j)
2838.3383383383384,0.23504033020524184,(160000000+3363412675.4539385j)
2841.841841841842,0.2314643763161256,(160000000+3367660169.3573303j)
2845.3453453453453,0.22788768723237968,(160000000+3371907545.2942133j)
2848.848848848849,0.22431027450975513,(160000000+3376154803.6998134j)
2852.3523523523527,0.22073214970643604,(160000000+3380401945.007217j)
2855.855855855856,0.21715332438301937,(160000000+3384648969.6473823j)
2859.3593593593596,0.21357381010249235,(160000000+3388895878.0491614j)
2862.862862862863,0.20999361843021389,(160000000+3393142670.6393003j)
2866.3663663663665,0.20641276093389574,(160000000+3397389347.8424635j)
2869.86986986987,0.2028312491835877,(160000000+3401635910.0812416j)
2873.3733733733734,0.19924909475166572,(160000000+3405882357.77616j)
2876.876876876877,0.19566630921281822,(160000000+3410128691.3457j)
2880.3803803803803,0.19208290414404125,(160000000+3414374911.206305j)
2883.8838838838838,0.18849889112463294,(160000000+3418621017.7723947j)
2887.387387387387,0.1849142817361917,(160000000+3422867011.456377j)
2890.8908908908907,0.1813290875626205,(160000000+3427112892.6686635j)
2894.394394394394,0.17774332019013836,(160000000+3431358661.8176737j)
2897.897897897898,0.1741569912072889,(160000000+3435604319.309857j)
2901.4014014014015,0.17057011220496618,(160000000+3439849865.549695j)
2904.904904904905,0.16698269477643865,(160000000+3444095300.9397216j)
2908.4084084084084,0.16339475051738916,(160000000+3448340625.8805304j)
2911.9119119119123,0.15980629102595878,(160000000+3452585840.770786j)
2915.4154154154157,0.15621732790280807,(160000000+3456830946.0072365j)
2918.918918918919,0.15262787275118406,(160000000+3461075941.984726j)
2922.4224224224226,0.1490379371770108,(160000000+3465320829.0962048j)
2925.925925925926,0.1454475327889939,(160000000+3469565607.7327433j)
2929.4294294294295,0.14185667119874704,(160000000+3473810278.2835374j)
2932.932932932933,0.1382653640209481,(160000000+3478054841.1359253j)
2936.4364364364365,0.13467362287351745,(160000000+3482299296.675397j)
2939.93993993994,0.1310814593778405,(160000000+3486543645.285603j)
2943.4434434434434,0.12748888515903095,(160000000+3490787887.348371j)
2946.946946946947,0.12389591184624546,(160000000+3495032023.2437077j)
2950.4504504504503,0.12030255107306054,(160000000+3499276053.3498197j)
2953.9539539539537,0.11670881447793104,(160000000+3503519978.043117j)
2957.457457457457,0.11311471370473632,(160000000+3507763797.6982255j)
2960.960960960961,0.1095202604034464,(160000000+3512007512.688j)
2964.4644644644645,0.1059254662309301,(160000000+3516251123.383531j)
2967.967967967968,0.10233034285194238,(160000000+3520494630.154157j)
