frequency (Hz),total pressure/forwards pressure,acoustic impedance at measurement point (z_total = z_ec + z_me)
1724.2242242242241,1.2935886116634325,(130000000+295366306.92269176j)
1727.7277277277278,1.2908957665442362,(130000000+296180208.6111403j)
1731.2312312312313,1.288197960572431,(130000000+296993678.19580173j)
1734.7347347347347,1.2854952107727355,(130000000+297806718.2947314j)
1738.2382382382382,1.282787534089866,(130000000+298619331.5048772j)
1741.7417417417419,1.2800749473897635,(130000000+299431520.4022922j)
1745.2452452452453,1.2773574674607986,(130000000+300243287.5423442j)
1748.7487487487488,1.2746351110149616,(130000000+301054635.45992273j)
1752.2522522522522,1.2719078946890325,(130000000+301865566.66964424j)
1755.7557557557557,1.2691758350457332,(130000000+302676083.6660542j)
1759.2592592592591,1.2664389485748655,(130000000+303486188.92382663j)
1762.7627627627628,1.2636972516944258,(130000000+304295884.89796185j)
1766.2662662662663,1.2609507607517123,(130000000+305105174.02398175j)
1769.7697697697697,1.2581994920244044,(130000000+305914058.71812224j)
1773.2732732732734,1.2554434617216355,(130000000+306722541.3775241j)
1776.7767767767768,1.2526826859850428,(130000000+307530624.38042086j)
1780.2802802802803,1.2499171808898069,(130000000+308338310.08632535j)
1783.7837837837837,1.2471469624456708,(130000000+309145600.836213j)
1787.2872872872872,1.244372046597947,(130000000+309952498.95270395j)
1790.7907907907909,1.241592449228507,(130000000+310759006.7402424j)
1794.2942942942943,1.2388081861567586,(130000000+311565126.4852741j)
1797.7977977977978,1.2360192731406048,(130000000+312370860.4564216j)
1801.3013013013012,1.233225725877393,(130000000+313176210.90465814j)
1804.804804804805,1.2304275600048458,(130000000+313981180.06347793j)
1808.3083083083084,1.227624791101979,(130000000+314785770.14906627j)
1811.8118118118118,1.224817434690008,(130000000+315589983.36046714j)
1815.3153153153153,1.222005506233237,(130000000+316393821.8797474j)
1818.8188188188187,1.219189021139936,(130000000+317197287.87216175j)
1822.3223223223224,1.2163679947632084,(130000000+318000383.4863133j)
1825.8258258258259,1.2135424424018393,(130000000+318803110.85431355j)
1829.3293293293293,1.210712379301135,(130000000+319605472.0919409j)
1832.8328328328328,1.2078778206537488,(130000000+320407469.298796j)
